CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16931.0,5,21,4554.87,5,5,5,15,High-Value Loyal
18065.0,5,14,2392.83,5,5,5,15,High-Value Loyal
14583.0,5,5,986.96,5,4,4,13,High-Value Loyal
12952.0,5,4,1387.79,5,3,4,12,Regular
13435.0,5,7,3809.8900000000003,5,4,5,14,High-Value Loyal
13704.0,5,9,2308.06,5,4,5,14,High-Value Loyal
17827.0,5,5,1987.33,5,4,4,13,High-Value Loyal
12962.0,7,2,266.39,5,2,2,9,Recent / Low Frequency
14688.0,7,21,5579.1,5,5,5,15,High-Value Loyal
18097.0,7,6,2662.4,5,4,5,14,High-Value Loyal
13183.0,7,9,3957.78,5,4,5,14,High-Value Loyal
17611.0,7,15,3961.12,5,5,5,15,High-Value Loyal
14428.0,7,5,1224.06,5,4,4,13,High-Value Loyal
13969.0,7,18,9024.17,5,5,5,15,High-Value Loyal
14126.0,7,3,706.1300000000001,5,3,3,11,Regular
18282.0,7,2,178.05,5,2,1,8,Recent / Low Frequency
12587.0,7,1,144.0,5,1,1,7,Recent / Low Frequency
17584.0,7,2,1242.3,5,2,4,11,Recent / Low Frequency
15570.0,7,12,4148.82,5,5,5,15,High-Value Loyal
12856.0,7,6,2170.78,5,4,5,14,High-Value Loyal
18174.0,7,1,104.0,5,1,1,7,Recent / Low Frequency
14788.0,7,2,679.4399999999999,5,2,3,10,Recent / Low Frequency
18055.0,7,10,6761.34,5,5,5,15,High-Value Loyal
14023.0,7,2,584.07,5,2,3,10,Recent / Low Frequency
16474.0,7,7,1810.65,5,4,4,13,High-Value Loyal
14560.0,7,22,2237.77,5,5,5,15,High-Value Loyal
14250.0,7,3,1904.05,5,3,4,12,Regular
17183.0,7,6,3347.31,5,4,5,14,High-Value Loyal
12970.0,7,4,405.47,5,3,2,10,Regular
16759.0,7,3,789.79,5,3,3,11,Regular
17567.0,7,8,4331.48,5,4,5,14,High-Value Loyal
16038.0,7,3,471.78000000000003,5,3,2,10,Regular
13297.0,7,4,2089.85,5,3,5,13,Regular
18245.0,7,7,2567.06,5,4,5,14,High-Value Loyal
14092.0,7,14,4076.91,5,5,5,15,High-Value Loyal
12364.0,7,4,1313.1,5,3,4,12,Regular
13953.0,7,7,3515.68,5,4,5,14,High-Value Loyal
13705.0,7,3,711.86,5,3,3,11,Regular
14594.0,7,2,363.33,5,2,2,9,Recent / Low Frequency
13309.0,7,5,1456.79,5,4,4,13,High-Value Loyal
15123.0,7,2,2199.31,5,2,5,12,Recent / Low Frequency
16989.0,7,6,1133.25,5,4,4,13,High-Value Loyal
12558.0,7,1,269.96,5,1,2,8,Recent / Low Frequency
13560.0,7,1,171.42000000000002,5,1,1,7,Recent / Low Frequency
13017.0,7,1,204.0,5,1,1,7,Recent / Low Frequency
17086.0,7,6,2050.08,5,4,4,13,High-Value Loyal
17686.0,7,7,5739.46,5,4,5,14,High-Value Loyal
12704.0,7,8,2340.84,5,4,5,14,High-Value Loyal
12700.0,7,4,4939.99,5,3,5,13,Regular
17157.0,7,2,319.0,5,2,2,9,Recent / Low Frequency
14292.0,7,9,4871.93,5,4,5,14,High-Value Loyal
13868.0,7,2,3192.54,5,2,5,12,Recent / Low Frequency
14493.0,7,5,2383.2400000000002,5,4,5,14,High-Value Loyal
13780.0,7,2,360.01,5,2,2,9,Recent / Low Frequency
18144.0,7,12,2888.75,5,5,5,15,High-Value Loyal
16899.0,7,6,1271.06,5,4,4,13,High-Value Loyal
13458.0,7,14,9646.57,5,5,5,15,High-Value Loyal
14895.0,7,20,11138.710000000001,5,5,5,15,High-Value Loyal
16333.0,7,22,26626.8,5,5,5,15,High-Value Loyal
15547.0,7,14,4910.6,5,5,5,15,High-Value Loyal
13884.0,7,5,787.6,5,4,3,12,Regular
16440.0,7,5,3640.67,5,4,5,14,High-Value Loyal
14897.0,7,4,1366.38,5,3,4,12,Regular
17495.0,7,2,497.56,5,2,3,10,Recent / Low Frequency
16359.0,7,9,1750.92,5,4,4,13,High-Value Loyal
12684.0,7,7,2283.63,5,4,5,14,High-Value Loyal
17386.0,7,6,2686.42,5,4,5,14,High-Value Loyal
17221.0,7,2,334.48,5,2,2,9,Recent / Low Frequency
15271.0,7,15,2493.34,5,5,5,15,High-Value Loyal
15769.0,7,26,56252.72,5,5,5,15,High-Value Loyal
15078.0,7,32,9743.11,5,5,5,15,High-Value Loyal
14031.0,7,19,17286.86,5,5,5,15,High-Value Loyal
15539.0,7,1,538.46,5,1,3,9,Recent / Low Frequency
12762.0,7,2,1898.52,5,2,4,11,Recent / Low Frequency
16103.0,7,6,1429.64,5,4,4,13,High-Value Loyal
13495.0,7,5,2044.8700000000001,5,4,4,13,High-Value Loyal
17942.0,7,1,77.50000000000001,5,1,1,7,Recent / Low Frequency
12695.0,7,4,582.1,5,3,3,11,Regular
14865.0,7,2,52.2,5,2,1,8,Recent / Low Frequency
14655.0,8,4,1932.23,5,3,4,12,Regular
17293.0,8,9,1854.06,5,4,4,13,High-Value Loyal
14178.0,8,7,1600.26,5,4,4,13,High-Value Loyal
14766.0,8,6,2473.37,5,4,5,14,High-Value Loyal
14367.0,8,16,9227.82,5,5,5,15,High-Value Loyal
12919.0,8,6,1335.19,5,4,4,13,High-Value Loyal
16813.0,8,10,1652.18,5,5,4,14,High-Value Loyal
15948.0,8,2,955.24,5,2,4,11,Recent / Low Frequency
12963.0,8,8,1856.63,5,4,4,13,High-Value Loyal
15904.0,8,1,164.68,5,1,1,7,Recent / Low Frequency
15028.0,8,4,627.13,5,3,3,11,Regular
12951.0,8,6,1064.07,5,4,4,13,High-Value Loyal
15021.0,8,9,1871.77,5,4,4,13,High-Value Loyal
16839.0,8,34,16594.35,5,5,5,15,High-Value Loyal
17321.0,8,2,657.16,5,2,3,10,Recent / Low Frequency
15060.0,8,4,294.25,5,3,2,10,Regular
14659.0,8,9,2529.93,5,4,5,14,High-Value Loyal
16242.0,8,7,3579.86,5,4,5,14,High-Value Loyal
16011.0,8,16,3352.96,5,5,5,15,High-Value Loyal
17381.0,8,29,20275.61,5,5,5,15,High-Value Loyal
14287.0,8,3,176.63,5,3,1,9,Regular
15434.0,8,5,1041.48,5,4,4,13,High-Value Loyal
13509.0,8,7,979.72,5,4,4,13,High-Value Loyal
17115.0,8,3,837.5,5,3,3,11,Regular
14262.0,8,8,2618.23,5,4,5,14,High-Value Loyal
15951.0,8,2,708.22,5,2,3,10,Recent / Low Frequency
17937.0,8,7,4301.22,5,4,5,14,High-Value Loyal
13040.0,8,2,676.99,5,2,3,10,Recent / Low Frequency
14289.0,8,6,911.26,5,4,3,12,Regular
12901.0,8,28,17654.54,5,5,5,15,High-Value Loyal
15687.0,8,9,2993.1,5,4,5,14,High-Value Loyal
14243.0,8,10,2588.77,5,5,5,15,High-Value Loyal
16701.0,8,13,5398.3,5,5,5,15,High-Value Loyal
16700.0,8,13,5076.55,5,5,5,15,High-Value Loyal
17450.0,8,46,194390.79,5,5,5,15,High-Value Loyal
15172.0,8,5,1624.05,5,4,4,13,High-Value Loyal
15380.0,8,5,1690.2600000000002,5,4,4,13,High-Value Loyal
17426.0,8,6,5037.26,5,4,5,14,High-Value Loyal
14309.0,8,9,2352.53,5,4,5,14,High-Value Loyal
14299.0,8,9,3965.62,5,4,5,14,High-Value Loyal
15602.0,8,9,1297.8700000000001,5,4,4,13,High-Value Loyal
13159.0,8,4,1429.35,5,3,4,12,Regular
15993.0,8,7,2777.67,5,4,5,14,High-Value Loyal
16376.0,8,2,974.96,5,2,4,11,Recent / Low Frequency
18077.0,8,11,2584.41,5,5,5,15,High-Value Loyal
16156.0,8,9,3092.04,5,4,5,14,High-Value Loyal
16966.0,8,7,2154.97,5,4,5,14,High-Value Loyal
15144.0,8,17,6580.44,5,5,5,15,High-Value Loyal
17566.0,8,2,869.77,5,2,3,10,Recent / Low Frequency
14869.0,8,2,721.45,5,2,3,10,Recent / Low Frequency
16145.0,8,11,3799.4900000000002,5,5,5,15,High-Value Loyal
16938.0,8,4,2711.6800000000003,5,3,5,13,Regular
14960.0,8,2,221.27,5,2,1,8,Recent / Low Frequency
16789.0,8,1,80.8,5,1,1,7,Recent / Low Frequency
17768.0,8,3,2081.9,5,3,5,13,Regular
15531.0,8,2,1972.39,5,2,4,11,Recent / Low Frequency
15373.0,8,12,2415.91,5,5,5,15,High-Value Loyal
16496.0,8,3,1599.52,5,3,4,12,Regular
12572.0,8,2,1020.42,5,2,4,11,Recent / Low Frequency
14146.0,8,5,4191.0,5,4,5,14,High-Value Loyal
17014.0,8,3,583.4300000000001,5,3,3,11,Regular
14440.0,8,5,2357.6800000000003,5,4,5,14,High-Value Loyal
12664.0,8,9,4881.88,5,4,5,14,High-Value Loyal
17350.0,8,4,1281.32,5,3,4,12,Regular
14804.0,8,1,353.27,5,1,2,8,Recent / Low Frequency
13090.0,8,14,8910.82,5,5,5,15,High-Value Loyal
13854.0,8,25,8109.5199999999995,5,5,5,15,High-Value Loyal
15500.0,8,4,1131.56,5,3,4,12,Regular
12553.0,8,10,3692.28,5,5,5,15,High-Value Loyal
14732.0,8,8,2702.4900000000002,5,4,5,14,High-Value Loyal
14298.0,8,44,51527.3,5,5,5,15,High-Value Loyal
17576.0,8,19,3564.83,5,5,5,15,High-Value Loyal
16119.0,8,2,423.36,5,2,2,9,Recent / Low Frequency
18122.0,8,6,1793.06,5,4,4,13,High-Value Loyal
14047.0,8,5,1308.6100000000001,5,4,4,13,High-Value Loyal
12562.0,8,7,3781.7400000000002,5,4,5,14,High-Value Loyal
16169.0,8,4,1822.97,5,3,4,12,Regular
15101.0,8,2,317.53,5,2,2,9,Recent / Low Frequency
15862.0,8,4,832.88,5,3,3,11,Regular
18158.0,9,2,453.4,5,2,2,9,Recent / Low Frequency
12921.0,9,37,16587.09,5,5,5,15,High-Value Loyal
13012.0,9,8,1646.8400000000001,5,4,4,13,High-Value Loyal
12882.0,9,2,1463.04,5,2,4,11,Recent / Low Frequency
17737.0,9,2,168.24,5,2,1,8,Recent / Low Frequency
18241.0,9,17,2073.09,5,5,5,15,High-Value Loyal
15903.0,9,7,5126.76,5,4,5,14,High-Value Loyal
12524.0,9,8,4485.72,5,4,5,14,High-Value Loyal
15654.0,9,2,922.53,5,2,3,10,Recent / Low Frequency
15611.0,9,13,1591.45,5,5,4,14,High-Value Loyal
12528.0,9,6,1933.48,5,4,4,13,High-Value Loyal
17911.0,9,1,366.23,5,1,2,8,Recent / Low Frequency
12787.0,9,3,463.66,5,3,2,10,Regular
12429.0,9,4,3750.4,5,3,5,13,Regular
17736.0,9,3,377.44,5,3,2,10,Regular
12488.0,9,3,1298.66,5,3,4,12,Regular
12784.0,9,2,532.8199999999999,5,2,3,10,Recent / Low Frequency
12953.0,9,1,329.85,5,1,2,8,Recent / Low Frequency
12598.0,9,8,3023.08,5,4,5,14,High-Value Loyal
13203.0,9,4,869.46,5,3,3,11,Regular
15073.0,9,3,1043.41,5,3,4,12,Regular
15712.0,9,5,1072.3600000000001,5,4,4,13,High-Value Loyal
15046.0,9,15,5090.42,5,5,5,15,High-Value Loyal
16361.0,9,4,891.21,5,3,3,11,Regular
18230.0,9,7,2810.2000000000003,5,4,5,14,High-Value Loyal
12630.0,9,2,1270.88,5,2,4,11,Recent / Low Frequency
14893.0,9,2,1237.8500000000001,5,2,4,11,Recent / Low Frequency
14963.0,9,5,1472.34,5,4,4,13,High-Value Loyal
18179.0,9,6,1793.17,5,4,4,13,High-Value Loyal
18058.0,9,1,170.16,5,1,1,7,Recent / Low Frequency
12966.0,9,1,160.18,5,1,1,7,Recent / Low Frequency
12714.0,9,5,4708.86,5,4,5,14,High-Value Loyal
15039.0,9,47,19766.59,5,5,5,15,High-Value Loyal
15024.0,9,10,1636.43,5,5,4,14,High-Value Loyal
15782.0,9,3,2614.7400000000002,5,3,5,13,Regular
14432.0,9,6,2248.5,5,4,5,14,High-Value Loyal
15680.0,9,3,1333.68,5,3,4,12,Regular
15467.0,9,3,524.88,5,3,3,11,Regular
16265.0,9,9,5447.0,5,4,5,14,High-Value Loyal
16062.0,9,4,1153.62,5,3,4,12,Regular
14385.0,9,3,202.11,5,3,1,9,Regular
14540.0,9,3,952.66,5,3,4,12,Regular
14156.0,9,55,117210.08,5,5,5,15,High-Value Loyal
13658.0,9,5,2639.17,5,4,5,14,High-Value Loyal
16115.0,9,8,1660.8799999999999,5,4,4,13,High-Value Loyal
17288.0,9,7,1417.63,5,4,4,13,High-Value Loyal
16915.0,9,6,621.6800000000001,5,4,3,12,Regular
15444.0,9,2,1411.21,5,2,4,11,Recent / Low Frequency
13784.0,9,11,2462.79,5,5,5,15,High-Value Loyal
14062.0,9,12,10464.85,5,5,5,15,High-Value Loyal
14713.0,9,11,2662.2,5,5,5,15,High-Value Loyal
12957.0,9,8,4017.54,5,4,5,14,High-Value Loyal
15414.0,9,3,774.9000000000001,5,3,3,11,Regular
16241.0,9,13,2590.31,5,5,5,15,High-Value Loyal
14005.0,9,5,2874.72,5,4,5,14,High-Value Loyal
14755.0,9,11,5010.28,5,5,5,15,High-Value Loyal
16295.0,9,4,1328.55,5,3,4,12,Regular
15113.0,9,3,3509.43,5,3,5,13,Regular
14448.0,9,2,375.35,5,2,2,9,Recent / Low Frequency
14618.0,9,3,553.44,5,3,3,11,Regular
16657.0,9,4,874.43,5,3,3,11,Regular
14258.0,9,9,12669.98,5,4,5,14,High-Value Loyal
15544.0,9,9,3546.71,5,4,5,14,High-Value Loyal
13255.0,9,2,399.51,5,2,2,9,Recent / Low Frequency
17502.0,9,4,689.1,5,3,3,11,Regular
13647.0,9,4,1648.1200000000001,5,3,4,12,Regular
15394.0,9,4,2183.54,5,3,5,13,Regular
16712.0,9,11,3611.31,5,5,5,15,High-Value Loyal
15152.0,9,13,4745.69,5,5,5,15,High-Value Loyal
13362.0,9,4,3090.7400000000002,5,3,5,13,Regular
15251.0,9,11,10484.99,5,5,5,15,High-Value Loyal
12451.0,10,5,9035.52,5,4,5,14,High-Value Loyal
13657.0,10,2,382.14,5,2,2,9,Recent / Low Frequency
16549.0,10,10,4034.9,5,5,5,15,High-Value Loyal
14785.0,10,2,77.4,5,2,1,8,Recent / Low Frequency
14349.0,10,1,133.5,5,1,1,7,Recent / Low Frequency
16818.0,10,11,3349.57,5,5,5,15,High-Value Loyal
12375.0,10,2,457.5,5,2,2,9,Recent / Low Frequency
17101.0,10,4,1621.73,5,3,4,12,Regular
14125.0,10,3,2720.63,5,3,5,13,Regular
17772.0,10,2,173.45,5,2,1,8,Recent / Low Frequency
14723.0,10,6,1122.3600000000001,5,4,4,13,High-Value Loyal
14701.0,10,9,2526.09,5,4,5,14,High-Value Loyal
14180.0,10,25,4748.52,5,5,5,15,High-Value Loyal
12627.0,10,7,4478.53,5,4,5,14,High-Value Loyal
16992.0,10,5,1614.31,5,4,4,13,High-Value Loyal
14321.0,10,5,1530.75,5,4,4,13,High-Value Loyal
12727.0,10,7,3980.7,5,4,5,14,High-Value Loyal
16852.0,10,2,144.91000000000003,5,2,1,8,Recent / Low Frequency
15197.0,10,3,1079.6100000000001,5,3,4,12,Regular
15783.0,10,1,246.3,5,1,1,7,Recent / Low Frequency
15206.0,10,4,420.29999999999995,5,3,2,10,Regular
17655.0,10,7,2638.94,5,4,5,14,High-Value Loyal
15755.0,10,6,2364.25,5,4,5,14,High-Value Loyal
13198.0,10,6,3401.2400000000002,5,4,5,14,High-Value Loyal
13137.0,10,8,3603.29,5,4,5,14,High-Value Loyal
13211.0,10,3,1095.42,5,3,4,12,Regular
14452.0,10,2,259.05,5,2,2,9,Recent / Low Frequency
14554.0,10,4,2279.4900000000002,5,3,5,13,Regular
13147.0,10,4,712.8000000000001,5,3,3,11,Regular
14173.0,10,4,450.84,5,3,2,10,Regular
13349.0,10,1,247.32,5,1,1,7,Recent / Low Frequency
13928.0,10,4,464.57,5,3,2,10,Regular
13883.0,10,5,2674.48,5,4,5,14,High-Value Loyal
12798.0,10,3,6977.04,5,3,5,13,Regular
14550.0,10,2,757.37,5,2,3,10,Recent / Low Frequency
15089.0,10,6,2420.84,5,4,5,14,High-Value Loyal
15148.0,10,1,301.29,5,1,2,8,Recent / Low Frequency
14088.0,10,13,50491.81,5,5,5,15,High-Value Loyal
14711.0,10,11,2839.62,5,5,5,15,High-Value Loyal
12670.0,10,5,2996.05,5,4,5,14,High-Value Loyal
14408.0,10,7,2599.03,5,4,5,14,High-Value Loyal
16775.0,10,11,1691.51,5,5,4,14,High-Value Loyal
13467.0,10,2,1071.91,5,2,4,11,Recent / Low Frequency
12464.0,10,8,1212.05,5,4,4,13,High-Value Loyal
14419.0,10,6,1051.79,5,4,4,13,High-Value Loyal
17711.0,10,2,385.1,5,2,2,9,Recent / Low Frequency
14836.0,10,3,102.44999999999999,5,3,1,9,Regular
14824.0,10,4,1127.71,5,3,4,12,Regular
14390.0,10,9,4642.57,5,4,5,14,High-Value Loyal
17468.0,10,2,137.0,5,2,1,8,Recent / Low Frequency
13014.0,10,10,3466.2799999999997,5,5,5,15,High-Value Loyal
15218.0,10,11,5756.89,5,5,5,15,High-Value Loyal
13576.0,10,18,6717.34,5,5,5,15,High-Value Loyal
12654.0,10,5,601.98,5,4,3,12,Regular
15619.0,10,1,336.40000000000003,5,1,2,8,Recent / Low Frequency
16479.0,10,2,300.83,5,2,2,9,Recent / Low Frequency
14388.0,10,8,3212.84,5,4,5,14,High-Value Loyal
13068.0,10,2,344.0,5,2,2,9,Recent / Low Frequency
15239.0,10,2,780.59,5,2,3,10,Recent / Low Frequency
15790.0,10,1,218.75,5,1,1,7,Recent / Low Frequency
13429.0,10,4,1006.8,5,3,4,12,Regular
14209.0,10,6,2073.43,5,4,5,14,High-Value Loyal
16168.0,10,27,3787.6,5,5,5,15,High-Value Loyal
18118.0,10,26,5625.08,5,5,5,15,High-Value Loyal
15297.0,10,3,641.94,5,3,3,11,Regular
13999.0,10,12,3901.81,5,5,5,15,High-Value Loyal
17306.0,10,19,8631.31,5,5,5,15,High-Value Loyal
14667.0,10,25,9175.04,5,5,5,15,High-Value Loyal
14961.0,10,9,7044.68,5,4,5,14,High-Value Loyal
15615.0,10,23,10399.74,5,5,5,15,High-Value Loyal
17682.0,10,6,2474.33,5,4,5,14,High-Value Loyal
17466.0,10,2,763.28,5,2,3,10,Recent / Low Frequency
14601.0,10,1,213.96,5,1,1,7,Recent / Low Frequency
16782.0,10,13,2267.9500000000003,5,5,5,15,High-Value Loyal
13496.0,10,2,653.33,5,2,3,10,Recent / Low Frequency
14866.0,10,12,14389.9,5,5,5,15,High-Value Loyal
13428.0,10,1,201.78,5,1,1,7,Recent / Low Frequency
15601.0,11,14,6776.56,5,5,5,15,High-Value Loyal
16744.0,11,7,1291.91,5,4,4,13,High-Value Loyal
14704.0,11,9,1493.96,5,4,4,13,High-Value Loyal
13115.0,11,4,2294.78,5,3,5,13,Regular
17379.0,11,1,389.71999999999997,5,1,2,8,Recent / Low Frequency
18096.0,11,3,849.06,5,3,3,11,Regular
17188.0,11,7,2474.23,5,4,5,14,High-Value Loyal
17651.0,11,10,3945.0,5,5,5,15,High-Value Loyal
15022.0,11,4,852.39,5,3,3,11,Regular
12479.0,11,1,527.2,5,1,3,9,Recent / Low Frequency
15540.0,11,1,213.3,5,1,1,7,Recent / Low Frequency
14470.0,11,2,461.19,5,2,2,9,Recent / Low Frequency
18101.0,11,2,222.4,5,2,1,8,Recent / Low Frequency
17852.0,11,2,114.34,5,2,1,8,Recent / Low Frequency
13389.0,11,3,797.96,5,3,3,11,Regular
18041.0,11,21,4097.37,5,5,5,15,High-Value Loyal
12660.0,11,1,245.1,5,1,1,7,Recent / Low Frequency
13188.0,11,1,114.60000000000001,5,1,1,7,Recent / Low Frequency
12657.0,11,4,1643.18,5,3,4,12,Regular
14901.0,11,9,1421.29,5,4,4,13,High-Value Loyal
17299.0,11,4,656.61,5,3,3,11,Regular
16800.0,11,1,1162.65,5,1,4,10,Recent / Low Frequency
14290.0,11,5,2314.65,5,4,5,14,High-Value Loyal
18229.0,11,20,7276.900000000001,5,5,5,15,High-Value Loyal
17523.0,11,4,652.74,5,3,3,11,Regular
13030.0,11,2,752.4399999999999,5,2,3,10,Recent / Low Frequency
12668.0,11,4,3807.15,5,3,5,13,Regular
15571.0,11,4,650.4300000000001,5,3,3,11,Regular
13266.0,11,12,3834.2599999999998,5,5,5,15,High-Value Loyal
13196.0,11,4,1797.78,5,3,4,12,Regular
16364.0,11,2,705.79,5,2,3,10,Recent / Low Frequency
15511.0,11,5,900.53,5,4,3,12,Regular
15721.0,11,1,471.40000000000003,5,1,2,8,Recent / Low Frequency
13844.0,11,1,361.62,5,1,2,8,Recent / Low Frequency
15714.0,11,2,330.03000000000003,5,2,2,9,Recent / Low Frequency
13758.0,11,7,3190.55,5,4,5,14,High-Value Loyal
17806.0,11,1,546.04,5,1,3,9,Recent / Low Frequency
16347.0,11,2,847.45,5,2,3,10,Recent / Low Frequency
15838.0,11,19,33643.08,5,5,5,15,High-Value Loyal
14215.0,11,6,1789.72,5,4,4,13,High-Value Loyal
17031.0,11,2,380.35,5,2,2,9,Recent / Low Frequency
17924.0,11,7,2962.5,5,4,5,14,High-Value Loyal
14741.0,11,6,1400.34,5,4,4,13,High-Value Loyal
16094.0,11,4,1078.23,5,3,4,12,Regular
13590.0,11,6,1981.92,5,4,4,13,High-Value Loyal
13418.0,11,18,6127.43,5,5,5,15,High-Value Loyal
13081.0,11,11,28337.38,5,5,5,15,High-Value Loyal
17929.0,11,4,843.0,5,3,3,11,Regular
14480.0,11,1,279.05,5,1,2,8,Recent / Low Frequency
13004.0,11,18,5655.91,5,5,5,15,High-Value Loyal
17739.0,11,7,2791.35,5,4,5,14,High-Value Loyal
13258.0,11,3,672.83,5,3,3,11,Regular
13914.0,11,2,626.45,5,2,3,10,Recent / Low Frequency
17237.0,11,2,314.69,5,2,2,9,Recent / Low Frequency
13950.0,11,4,745.06,5,3,3,11,Regular
15561.0,11,4,800.59,5,3,3,11,Regular
14597.0,11,2,866.24,5,2,3,10,Recent / Low Frequency
17419.0,11,12,4226.57,5,5,5,15,High-Value Loyal
17359.0,11,1,127.86,5,1,1,7,Recent / Low Frequency
17988.0,11,7,201.12,5,4,1,10,Regular
12906.0,11,5,2919.81,5,4,5,14,High-Value Loyal
17019.0,11,4,1258.08,5,3,4,12,Regular
14511.0,11,5,1314.81,5,4,4,13,High-Value Loyal
15747.0,12,3,946.64,5,3,4,12,Regular
17812.0,12,4,699.81,5,3,3,11,Regular
15351.0,12,7,1934.66,5,4,4,13,High-Value Loyal
17769.0,12,10,3957.43,5,5,5,15,High-Value Loyal
16923.0,12,19,7069.08,5,5,5,15,High-Value Loyal
13232.0,12,7,1328.35,5,4,4,13,High-Value Loyal
17365.0,12,8,4767.36,5,4,5,14,High-Value Loyal
18112.0,12,2,352.69,5,2,2,9,Recent / Low Frequency
16407.0,12,10,2079.68,5,5,5,15,High-Value Loyal
17864.0,12,3,554.85,5,3,3,11,Regular
18156.0,12,2,675.64,5,2,3,10,Recent / Low Frequency
14954.0,12,1,294.85,5,1,2,8,Recent / Low Frequency
13064.0,12,4,1105.59,5,3,4,12,Regular
16024.0,12,1,251.03,5,1,2,8,Recent / Low Frequency
17595.0,12,2,386.69,5,2,2,9,Recent / Low Frequency
17068.0,12,21,4552.14,5,5,5,15,High-Value Loyal
13991.0,12,6,852.88,5,4,3,12,Regular
14093.0,12,1,433.86,5,1,2,8,Recent / Low Frequency
13571.0,12,12,2088.94,5,5,5,15,High-Value Loyal
13610.0,12,7,1082.33,5,4,4,13,High-Value Loyal
15054.0,12,2,302.1,5,2,2,9,Recent / Low Frequency
16983.0,12,7,1905.87,5,4,4,13,High-Value Loyal
15861.0,12,8,3146.92,5,4,5,14,High-Value Loyal
15555.0,12,16,4794.86,5,5,5,15,High-Value Loyal
17236.0,12,6,916.13,5,4,3,12,Regular
15436.0,12,3,1067.75,5,3,4,12,Regular
13782.0,12,6,908.86,5,4,3,12,Regular
17231.0,12,10,3124.72,5,5,5,15,High-Value Loyal
14859.0,12,4,1353.74,5,3,4,12,Regular
13546.0,12,3,621.09,5,3,3,11,Regular
16005.0,12,4,578.71,5,3,3,11,Regular
17885.0,12,1,156.34,5,1,1,7,Recent / Low Frequency
17411.0,12,3,778.94,5,3,3,11,Regular
18145.0,12,4,2861.55,5,3,5,13,Regular
15514.0,12,11,4023.7200000000003,5,5,5,15,High-Value Loyal
15009.0,12,3,1259.43,5,3,4,12,Regular
18001.0,12,2,415.13,5,2,2,9,Recent / Low Frequency
16877.0,12,6,846.62,5,4,3,12,Regular
16942.0,12,9,1904.99,5,4,4,13,High-Value Loyal
14878.0,12,9,1476.09,5,4,4,13,High-Value Loyal
14577.0,12,4,859.71,5,3,3,11,Regular
15987.0,12,7,1432.77,5,4,4,13,High-Value Loyal
15186.0,14,2,411.41,4,2,2,8,Recent / Low Frequency
13437.0,14,7,3408.06,4,4,5,13,High-Value Loyal
12681.0,14,22,13787.54,4,5,5,14,High-Value Loyal
14703.0,14,1,318.17,4,1,2,7,Recent / Low Frequency
13332.0,14,1,350.9,4,1,2,7,Recent / Low Frequency
15382.0,14,6,5955.71,4,4,5,13,High-Value Loyal
13184.0,14,10,1668.95,4,5,4,13,High-Value Loyal
13050.0,14,17,5836.86,4,5,5,14,High-Value Loyal
12531.0,14,1,125.22,4,1,1,6,Recent / Low Frequency
13978.0,14,2,196.79000000000002,4,2,1,7,Recent / Low Frequency
17385.0,14,1,256.11,4,1,2,7,Recent / Low Frequency
16719.0,14,7,1770.22,4,4,4,12,High-Value Loyal
15134.0,14,8,1387.99,4,4,4,12,High-Value Loyal
16856.0,14,1,35.400000000000006,4,1,1,6,Recent / Low Frequency
17329.0,14,2,523.11,4,2,3,9,Recent / Low Frequency
15872.0,14,2,316.25,4,2,2,8,Recent / Low Frequency
15793.0,14,3,965.61,4,3,4,11,Regular
13048.0,14,4,1819.41,4,3,4,11,Regular
14966.0,14,1,183.02,4,1,1,6,Recent / Low Frequency
14710.0,14,4,599.48,4,3,3,10,Regular
17624.0,14,2,843.48,4,2,3,9,Recent / Low Frequency
14111.0,14,4,692.85,4,3,3,10,Regular
17348.0,14,5,1156.6,4,4,4,12,High-Value Loyal
18172.0,14,20,7561.68,4,5,5,14,High-Value Loyal
13525.0,14,2,628.78,4,2,3,9,Recent / Low Frequency
17813.0,14,5,1698.07,4,4,4,12,High-Value Loyal
16327.0,14,6,3820.27,4,4,5,13,High-Value Loyal
13149.0,14,4,1676.06,4,3,4,11,Regular
16814.0,14,21,6416.7,4,5,5,14,High-Value Loyal
13589.0,14,2,379.65,4,2,2,8,Recent / Low Frequency
17562.0,14,7,1122.38,4,4,4,12,High-Value Loyal
17302.0,14,5,1135.63,4,4,4,12,High-Value Loyal
15473.0,14,7,1771.2,4,4,4,12,High-Value Loyal
17557.0,14,3,541.46,4,3,3,10,Regular
15737.0,14,8,1188.1200000000001,4,4,4,12,High-Value Loyal
13579.0,14,2,467.04,4,2,2,8,Recent / Low Frequency
14946.0,14,1,100.9,4,1,1,6,Recent / Low Frequency
12438.0,14,2,2906.85,4,2,5,11,Recent / Low Frequency
15117.0,14,5,1551.78,4,4,4,12,High-Value Loyal
12620.0,14,3,1339.41,4,3,4,11,Regular
15632.0,15,8,3285.31,4,4,5,13,High-Value Loyal
17516.0,15,5,764.88,4,4,3,11,Regular
18130.0,15,3,1059.39,4,3,4,11,Regular
12705.0,15,9,6868.29,4,4,5,13,High-Value Loyal
14805.0,15,4,546.4,4,3,3,10,Regular
15005.0,15,28,6295.37,4,5,5,14,High-Value Loyal
17139.0,15,12,10650.77,4,5,5,14,High-Value Loyal
